0.102428, 0, 0, 0.000000, 0.000000
0.206309, 0, 0, 0.000000, 0.000000
0.310279, 0, 0, 0.000000, 0.000000
0.414253, 0, 0, 0.000000, 0.000000
0.518227, 0, 0, 0.000000, 0.000000
0.622204, 0, 0, 0.000000, 0.000000
0.726175, 0, 0, 0.000000, 0.000000
0.830147, 0, 0, 0.000000, 0.000000
0.934121, 0, 0, 0.000000, 0.000000
1.038095, 0, 0, 0.000000, 0.000000
1.142070, 0, 0, 0.000000, 0.000000
1.246045, 0, 0, 0.000000, 0.000000
1.350020, 0, 0, 0.000000, 0.000000
1.453995, 0, 0, 0.000000, 0.000000
1.557969, 0, 0, 0.000000, 0.000000
1.661944, 0, 0, 0.000000, 0.000000
1.765919, 0, 0, 0.000000, 0.000000
1.869893, 0, 0, 0.000000, 0.000000
1.973868, 0, 0, 0.000000, 0.000000
2.077843, 0, 0, 0.000000, 0.000000
2.181818, 0, 0, 0.000000, 0.000000
2.285793, 0, 0, 0.000000, 0.000000
2.389768, 0, 0, 0.000000, 0.000000
2.493742, 0, 0, 0.000000, 0.000000
2.597717, 0, 0, 0.000000, 0.000000
2.701693, 0, 0, 0.000000, 0.000000
2.805668, 0, 0, 0.000000, 0.000000
2.909644, 0, 0, 0.000000, 0.000000
3.013618, 0, 0, 0.000000, 0.000000
3.117591, 0, 0, 0.000000, 0.000000
3.221567, 0, 0, 0.000000, 0.000000
3.325542, 0, 0, 0.000000, 0.000000
3.429516, 0, 0, 0.000000, 0.000000
3.533501, -4, 0, -0.080565, 0.000000
3.637445, -92, 0, -1.853732, 0.000000
3.741419, -196, 0, -3.948116, 0.000000
3.845392, -202, 0, -4.069016, 0.000000
3.949367, -180, 0, -3.625786, 0.000000
4.053341, -152, 0, -3.061805, 0.000000
4.157315, -132, 0, -2.658936, 0.000000
4.261290, -112, 0, -2.256045, 0.000000
4.365273, -110, 0, -2.215588, 0.000000
4.469220, -55, 0, -1.108178, 0.000000
4.573193, 21, 0, 0.423017, 0.000000
4.677165, 109, 0, 2.195678, 0.000000
4.781140, 146, 0, 2.940916, 0.000000
4.885114, 157, 0, 3.162522, 0.000000
4.989088, 140, 0, 2.820083, 0.000000
5.093063, 114, 0, 2.296331, 0.000000
5.197035, 129, 0, 2.598555, 0.000000
5.301009, 180, 0, 3.625821, 0.000000
5.404993, 213, 0, 4.290143, 0.000000
5.508949, 198, 0, 3.989094, 0.000000
5.612914, 200, 0, 4.029039, 0.000000
5.716888, 187, 0, 3.766825, 0.000000
5.820862, 136, 0, 2.739509, 0.000000
5.924837, 65, 0, 1.309312, 0.000000
6.028812, 5, 0, 0.100716, 0.000000
6.132782, -2, 0, -0.040288, 0.000000
6.236755, -5, 0, -0.100718, 0.000000
6.340729, -91, 0, -1.833054, 0.000000
6.444702, -172, 0, -3.464707, 0.000000
6.548675, -212, 0, -4.270453, 0.000000
6.652650, -233, 0, -4.693379, 0.000000
6.756623, -251, 0, -5.056055, 0.000000
6.860597, -231, 0, -4.653137, 0.000000
6.964573, -197, 0, -3.968184, 0.000000
7.068547, -159, 0, -3.202809, 0.000000
7.172522, -145, 0, -2.920772, 0.000000
7.276496, -156, 0, -3.142378, 0.000000
7.380472, -146, 0, -2.940887, 0.000000
7.484444, -86, 0, -1.732370, 0.000000
7.588419, -10, 0, -0.201433, 0.000000
7.692392, 18, 0, 0.362586, 0.000000
7.796365, 97, 0, 1.953934, 0.000000
7.900339, 104, 0, 2.094919, 0.000000
8.004314, 154, 0, 3.102062, 0.000000
8.108286, 178, 0, 3.585603, 0.000000
8.212260, 186, 0, 3.746682, 0.000000
8.316233, 165, 0, 3.323701, 0.000000
8.420207, 149, 0, 3.001374, 0.000000
8.524181, 155, 0, 3.122235, 0.000000
8.628152, 179, 0, 3.605782, 0.000000
8.732127, 208, 0, 4.189798, 0.000000
8.836099, 221, 0, 4.451788, 0.000000
8.940073, 199, 0, 4.008547, 0.000000
9.044047, 122, 0, 2.457501, 0.000000
9.148021, 58, 0, 1.168320, 0.000000
9.251996, 3, 0, 0.060430, 0.000000
9.355966, 1, 0, 0.020144, 0.000000
9.459938, -21, 0, -0.423021, 0.000000
9.563911, -77, 0, -1.551061, 0.000000
9.667899, -122, 0, -2.457170, 0.000000
9.771859, -195, 0, -3.928502, 0.000000
9.875831, -230, 0, -4.633083, 0.000000
9.979804, -239, 0, -4.814331, 0.000000
10.083778, -238, 0, -4.794141, 0.000000
10.187748, -245, 0, -4.935335, 0.000000
10.291718, -235, 0, -4.733893, 0.000000
10.395690, -182, 0, -3.666179, 0.000000
10.499643, -114, 0, -2.296817, 0.000000
10.603612, -54, 0, -1.087799, 0.000000
10.707582, 3, 0, 0.060433, 0.000000
10.811549, 0, 0, 0.000000, 0.000000
10.915519, 72, 0, 1.450384, 0.000000
11.019490, 120, 0, 2.417284, 0.000000
11.123460, 178, 0, 3.585672, 0.000000
11.227431, 201, 0, 4.048951, 0.000000
11.331401, 188, 0, 3.787115, 0.000000
11.435370, 160, 0, 3.223107, 0.000000
11.539339, 140, 0, 2.820219, 0.000000
