6.547809, 0, 0, 0.000000, 0.000000
6.651788, 0, 0, 0.000000, 0.000000
6.755766, 0, 0, 0.000000, 0.000000
6.859745, 0, 0, 0.000000, 0.000000
6.963722, 0, 0, 0.000000, 0.000000
7.067701, -2, 0, -0.040285, 0.000000
7.171674, 64, 0, 1.289193, 0.000000
7.275651, 143, 0, 2.880430, 0.000000
7.379630, 202, 0, 4.068782, 0.000000
7.483608, 231, -7, 4.652958, -0.140999
7.587585, 167, -115, 3.363859, -2.316430
7.691563, 84, -230, 1.691985, -4.632816
7.795539, 11, -288, 0.221574, -5.801203
7.899515, 0, -291, 0.000000, -5.861632
8.003493, 29, -202, 0.584138, -4.068821
8.107470, 145, -129, 2.920716, -2.598430
8.211443, 238, -65, 4.794187, -1.309337
8.315420, 285, -4, 5.740718, -0.080571
8.419395, 304, 0, 6.123550, 0.000000
8.523371, 210, 0, 4.230044, 0.000000
8.627347, 119, -50, 2.397025, -1.007153
8.731324, 61, -199, 1.228715, -4.008431
8.835301, 9, -274, 0.181286, -5.519146
8.939277, 29, -282, 0.584149, -5.680344
9.043253, 185, -186, 3.726467, -3.746610
9.147230, 244, -118, 4.914860, -2.376859
9.251206, 341, -59, 6.868785, -1.188441
9.355182, 282, 1, 5.680344, 0.020143
9.459158, 192, -1, 3.867468, -0.020143
9.563133, 123, -96, 2.477621, -1.933753
9.667109, 65, -226, 1.309299, -4.552333
9.771085, 8, -386, 0.161145, -7.775223
9.875061, 156, -294, 3.142318, -5.922061
9.979036, 286, -202, 5.760972, -4.068938
10.083012, 358, -135, 7.211217, -2.719314
10.186982, 294, -75, 5.922403, -1.510817
10.290957, 103, -17, 2.074756, -0.342435
10.394930, -3, 70, -0.060431, 1.410055
10.498900, -77, 122, -1.551105, 2.457596
10.602873, -195, 172, -3.928011, 3.464707
10.706846, -241, 182, -4.854618, 3.666143
10.810820, -269, 163, -5.418588, 3.283383
10.914792, -285, 108, -5.740994, 2.175535
11.018765, -226, 13, -4.552464, 0.261867
11.122737, -87, -3, -1.752514, -0.060432
11.226709, 8, -74, 0.161151, -1.490644
11.330682, 1, -154, 0.020144, -3.102121
11.434653, 78, -175, 1.571235, -3.525206
11.538626, 134, -177, 2.699248, -3.565425
11.642472, 120, -169, 2.420194, -3.408439
11.746441, 118, -34, 2.377042, -0.684910
11.850422, 170, 162, 3.424156, 3.263019
11.954364, 183, 204, 3.687386, 4.110529
12.058336, 184, 187, 3.706466, 3.766898
12.162308, 193, 169, 3.887761, 3.404309
12.266281, 100, 121, 2.014364, 2.437381
12.370253, -49, -1, -0.987048, -0.020144
12.474222, -212, -120, -4.270617, -2.417330
12.578197, -284, -175, -5.720685, -3.525070
12.682169, -279, -194, -5.620131, -3.907905
12.786145, -248, -186, -4.995480, -3.746610
12.890114, -210, -176, -4.230328, -3.545418
12.994087, -172, -179, -3.464707, -3.605712
13.098061, -144, -178, -2.900657, -3.585534
13.202034, -150, -73, -3.021547, -1.470486
13.306008, -171, 2, -3.444530, 0.040287
13.409979, -211, 7, -4.250391, 0.141008
13.513952, -204, -2, -4.109304, -0.040287
13.617924, -167, -1, -3.364021, -0.020144
13.721895, -166, -51, -3.343909, -1.027346
13.825869, -145, -108, -2.920800, -2.175493
13.929859, -130, -109, -2.618246, -2.195298
14.033814, -146, -84, -2.941481, -1.692359
14.137788, -142, -7, -2.860370, -0.141004
14.241757, -9, 49, -0.181300, 0.987077
14.345728, 132, 118, 2.659012, 2.376996
14.449701, 189, 183, 3.807149, 3.686287
14.553687, 181, 219, 3.645544, 4.410907
14.657648, 154, 169, 3.102479, 3.404669
14.761640, 76, 88, 1.530637, 1.772317
14.865594, 22, 31, 0.443241, 0.624567
14.969566, -1, 4, -0.020144, 0.080575
15.073538, 0, 0, 0.000000, 0.000000
15.177512, 0, 0, 0.000000, 0.000000
15.281486, 0, 0, 0.000000, 0.000000
15.385461, 0, 0, 0.000000, 0.000000
15.489433, 0, 0, 0.000000, 0.000000
15.593408, 0, 0, 0.000000, 0.000000
15.697381, 0, 0, 0.000000, 0.000000
15.801356, 0, 0, 0.000000, 0.000000
15.905329, 0, 0, 0.000000, 0.000000
16.009304, 0, 0, 0.000000, 0.000000
16.113278, 0, 0, 0.000000, 0.000000
16.217252, 0, 0, 0.000000, 0.000000
16.321226, 0, 0, 0.000000, 0.000000
16.425201, 0, 0, 0.000000, 0.000000
16.529175, 0, 0, 0.000000, 0.000000
16.633150, 0, 0, 0.000000, 0.000000
16.737123, 0, 0, 0.000000, 0.000000
16.841101, 0, 0, 0.000000, 0.000000
16.945061, 0, 0, 0.000000, 0.000000
17.049033, 0, 0, 0.000000, 0.000000
17.153005, 0, 0, 0.000000, 0.000000
17.256979, 0, 0, 0.000000, 0.000000
17.360953, 0, 0, 0.000000, 0.000000
17.464927, 0, 0, 0.000000, 0.000000
17.568901, 0, 0, 0.000000, 0.000000
17.672874, 0, 0, 0.000000, 0.000000
17.776858, 0, 0, 0.000000, 0.000000
17.880802, 0, 0, 0.000000, 0.000000
17.984773, 0, 0, 0.000000, 0.000000
18.088747, 0, 0, 0.000000, 0.000000
18.192720, 0, 0, 0.000000, 0.000000
18.296694, 0, 0, 0.000000, 0.000000
18.400668, 0, 0, 0.000000, 0.000000
18.504642, 0, 0, 0.000000, 0.000000
18.608615, 0, 0, 0.000000, 0.000000
18.712589, 0, 0, 0.000000, 0.000000
18.816564, 0, 0, 0.000000, 0.000000
18.920536, 0, 0, 0.000000, 0.000000
19.024510, 0, 0, 0.000000, 0.000000
19.128484, 0, 0, 0.000000, 0.000000
19.232458, 0, 0, 0.000000, 0.000000
19.336432, 0, 0, 0.000000, 0.000000
19.440409, 0, 0, 0.000000, 0.000000
19.544383, 0, 0, 0.000000, 0.000000
19.648357, 0, 0, 0.000000, 0.000000
19.752331, 0, 0, 0.000000, 0.000000
19.856306, 0, 0, 0.000000, 0.000000
19.960280, 0, 0, 0.000000, 0.000000
20.064255, 0, 0, 0.000000, 0.000000
20.168228, 0, 0, 0.000000, 0.000000
